usd_cleaning_fee,f_property_type,f_room_type,f_room_type2,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,usd_price_day,p_host_response_rate,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_guests_included,n_reviews_per_month,n_extra_people,n_minimum_nights,n_beds,n_days_since,d_reviews_per_month,d_24hourcheckin,d_airconditioning,d_breakfast,d_buzzerwirelessintercom,d_cabletv,d_carbonmonoxidedetector,d_cats,d_dogs,d_doorman,d_doormanentry,d_dryer,d_elevatorinbuilding,d_essentials,d_familykidfriendly,d_fireextinguisher,d_firstaidkit,d_freeparkingonpremises,d_freeparkingonstreet,d_gym,d_hairdryer,d_hangers,d_heating,d_hottub,d_indoorfireplace,d_internet,d_iron,d_keypad,d_kitchen,d_laptopfriendlyworkspace,d_lockonbedroomdoor,d_lockbox,d_otherpets,d_paidparkingoffpremises,d_petsallowed,d_petsliveonthisproperty,d_pool,d_privateentrance,d_privatelivingroom,d_safetycard,d_selfcheckin,d_shampoo,d_smartlock,d_smokedetector,d_smokingallowed,d_suitableforevents,d_tv,d_washer,d_washerdryer,d_wheelchairaccessible,price,id,neighbourhood_cleansed,cancellation_policy,room_type,property_type
15,Apartment,Private room,Private,strict,Real Bed,Hackney,34,100,2,1,NA,1,1,0.13,8,1,1,236,0.13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,34,13219475,Hackney,strict,Private room,Apartment
60,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,95,100,3,1,100,4,1,0.16,0,7,1,744,0.16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,95,4569857,Hackney,strict,Entire home/apt,Apartment
15,House,Private room,Private,moderate,Real Bed,Hackney,45,63,2,1,99,30,1,1.07,0,1,1,839,1.07,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,45,4036138,Hackney,moderate,Private room,House
45,House,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,150,100,5,3.5,NA,0,5,NA,20,2,3,NA,NA,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,150,17004059,Hackney,strict,Entire home/apt,House
145,House,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,294,98,8,2,20,1,1,0.13,0,3,3,238,0.13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,294,12303427,Hackney,strict,Entire home/apt,House
40,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,50,100,3,1,100,10,2,0.26,10,4,2,1156,0.26,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,50,2072950,Hackney,moderate,Entire home/apt,Apartment
NA,House,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,199,100,6,1.5,NA,0,1,NA,0,7,5,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,199,16532273,Hackney,moderate,Entire home/apt,House
10,Apartment,Private room,Private,strict,Real Bed,Hackney,40,100,2,1,90,2,1,2,0,1,1,20,2,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,40,17018921,Hackney,strict,Private room,Apartment
20,Apartment,Private room,Private,moderate,Real Bed,Hackney,150,100,4,2,95,21,2,1.85,0,2,2,340,1.85,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,150,11117488,Hackney,moderate,Private room,Apartment
10,Apartment,Private room,Private,strict,Real Bed,Hackney,43,100,2,1,90,4,1,3.33,0,1,1,35,3.33,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,43,16920272,Hackney,strict,Private room,Apartment
20,Apartment,Private room,Private,flexible,Real Bed,Hackney,45,NA,2,1,NA,0,1,NA,0,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,45,8972265,Hackney,flexible,Private room,Apartment
30,Apartment,Private room,Private,strict,Real Bed,Hackney,39,100,2,1,100,1,1,0.36,0,2,1,83,0.36,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,39,15802717,Hackney,strict,Private room,Apartment
NA,House,Private room,Private,flexible,Real Bed,Hackney,39,100,2,1,100,1,1,0.65,0,1,NA,45,0.65,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,39,16644159,Hackney,flexible,Private room,House
85,House,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,250,100,6,2,98,8,4,0.98,25,3,3,243,0.98,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,250,13444640,Hackney,strict,Entire home/apt,House
5,Apartment,Private room,Private,moderate,Couch,Hackney,25,0,2,1,96,40,1,0.8,10,1,1,1490,0.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,25,886142,Hackney,moderate,Private room,Apartment
30,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,90,67,6,2,93,3,2,0.64,20,2,3,139,0.64,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,90,15388863,Hackney,strict,Entire home/apt,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,45,NA,2,1,NA,0,1,NA,0,1,1,NA,NA,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,45,7552385,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,30,NA,2,1,NA,0,1,NA,0,3,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,13569438,Hackney,flexible,Private room,Apartment
20,House,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,140,100,6,3,100,1,1,0.06,20,7,2,475,0.06,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,140,8453710,Hackney,strict,Entire home/apt,House
8,Apartment,Private room,Private,moderate,Real Bed,Hackney,40,100,2,1,94,53,1,4.13,15,1,1,384,4.13,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,40,10452093,Hackney,moderate,Private room,Apartment
25,Apartment,Private room,Private,flexible,Real Bed,Hackney,45,NA,2,1,NA,0,1,NA,0,1,1,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,45,11490134,Hackney,flexible,Private room,Apartment
25,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,70,NA,2,1,100,1,1,0.05,0,3,1,573,0.05,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,70,7450227,Hackney,moderate,Entire home/apt,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,45,NA,2,1,NA,0,1,NA,10,2,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,45,17512824,Hackney,flexible,Private room,Apartment
20,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,79,100,4,1,93,9,2,1.08,10,2,2,248,1.08,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,79,1023976,Hackney,moderate,Entire home/apt,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,25,NA,1,1,NA,0,1,NA,0,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,9782753,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,50,NA,2,1,NA,0,1,NA,0,1,1,NA,NA,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,50,7614569,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,Private,moderate,Real Bed,Hackney,35,100,1,1,100,6,1,0.33,0,2,1,536,0.33,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,35,7896773,Hackney,moderate,Private room,Apartment
20,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,56,100,2,1,89,35,1,2.45,0,3,1,427,2.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,56,10067482,Hackney,flexible,Entire home/apt,Apartment
20,House,Private room,Private,strict,Real Bed,Hackney,28,100,2,1,97,8,1,0.44,0,1,1,540,0.44,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,28,7224381,Hackney,strict,Private room,House
15,Apartment,Private room,Private,strict,Real Bed,Hackney,39,100,2,1.5,47,3,2,0.58,10,2,1,153,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39,15049466,Hackney,strict,Private room,Apartment
NA,Apartment,Private room,Private,moderate,Real Bed,Hackney,45,100,2,1.5,90,2,1,0.08,5,3,1,757,0.08,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,45,4920184,Hackney,moderate,Private room,Apartment
8,Apartment,Private room,Private,moderate,Real Bed,Hackney,39,100,2,1,97,30,1,2.54,20,1,1,352,2.54,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,39,10295703,Hackney,moderate,Private room,Apartment
NA,Apartment,Private room,Private,moderate,Real Bed,Hackney,120,100,2,1,NA,0,1,NA,0,5,1,NA,NA,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,120,16267956,Hackney,moderate,Private room,Apartment
35,Apartment,Private room,Private,strict,Real Bed,Hackney,35,91,2,1,89,76,1,1.69,30,3,1,1349,1.69,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,35,1259412,Hackney,strict,Private room,Apartment
NA,House,Private room,Private,strict,Real Bed,Hackney,73,100,2,1.5,NA,0,2,NA,25,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,73,9853354,Hackney,strict,Private room,House
20,Apartment,Entire home/apt,Entire/Apt,strict,Couch,Hackney,70,100,2,1,94,29,1,0.9,0,2,1,970,0.9,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,70,3392505,Hackney,strict,Entire home/apt,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,80,NA,2,2,NA,0,1,NA,0,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,17234168,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,55,NA,2,1,100,1,1,0.12,0,2,1,239,0.12,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,55,13161564,Hackney,flexible,Private room,Apartment
15,Apartment,Private room,Private,moderate,Real Bed,Hackney,20,NA,2,1,91,8,1,0.52,15,1,1,459,0.52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20,7986640,Hackney,moderate,Private room,Apartment
15,Apartment,Private room,Private,moderate,Real Bed,Hackney,65,100,2,1,100,8,1,1.49,0,1,1,160,1.49,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,65,15081368,Hackney,moderate,Private room,Apartment
NA,House,Private room,Private,flexible,Real Bed,Hackney,20,NA,1,1,NA,1,1,0.11,0,2,1,282,0.11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,13196562,Hackney,flexible,Private room,House
60,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,150,98,6,1,91,39,4,3.3,19,2,2,353,3.3,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,150,11603715,Hackney,flexible,Entire home/apt,Apartment
NA,Apartment,Private room,Private,moderate,Real Bed,Hackney,45,67,2,1,88,10,1,0.22,10,1,1,1343,0.22,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,45,528045,Hackney,moderate,Private room,Apartment
10,Apartment,Private room,Private,strict,Real Bed,Hackney,37,100,1,2,90,98,1,2.2,25,1,1,1336,2.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,37,1046865,Hackney,strict,Private room,Apartment
20,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,100,100,4,2,NA,0,1,NA,60,2,2,NA,NA,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,100,12917530,Hackney,flexible,Entire home/apt,Apartment
40,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,98,86,4,2,100,3,1,0.2,0,2,2,443,0.2,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,98,386519,Hackney,moderate,Entire home/apt,Apartment
10,House,Private room,Private,moderate,Real Bed,Hackney,65,100,2,2,97,23,1,4.83,10,2,1,142,4.83,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,65,15319015,Hackney,moderate,Private room,House
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,125,100,2,NA,NA,0,1,NA,0,1,1,NA,NA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,125,607492,Hackney,flexible,Private room,Apartment
60,Apartment,Private room,Private,strict,Real Bed,Hackney,60,90,2,1,NA,0,1,NA,40,4,1,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,60,17116054,Hackney,strict,Private room,Apartment
10,Apartment,Private room,Private,flexible,Real Bed,Hackney,38,NA,2,1,70,2,1,0.26,0,3,1,230,0.26,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,38,13730185,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,44,NA,2,2,NA,0,1,NA,0,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,44,7849242,Hackney,flexible,Private room,Apartment
15,House,Private room,Private,strict,Real Bed,Hackney,39,100,2,1.5,68,5,1,0.44,0,1,1,342,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,39,9748938,Hackney,strict,Private room,House
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,50,NA,1,1,NA,0,1,NA,0,1,1,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,50,11456102,Hackney,flexible,Private room,Apartment
10,Apartment,Private room,Private,moderate,Real Bed,Hackney,37,100,2,1,100,1,1,0.16,10,1,1,184,0.16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,37,14669612,Hackney,moderate,Private room,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,31,100,2,1,NA,0,1,NA,0,7,1,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,31,17293203,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,75,100,2,1,95,8,1,0.18,0,2,1,1365,0.18,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,75,620684,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,30,86,1,1,100,2,1,2,0,1,1,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,17164272,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,60,100,2,1,100,1,1,0.2,0,2,1,147,0.2,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,60,10413248,Hackney,flexible,Private room,Apartment
NA,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,70,100,2,1,NA,0,1,NA,0,2,1,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,70,17045038,Hackney,flexible,Entire home/apt,Apartment
10,Apartment,Private room,Private,flexible,Real Bed,Hackney,65,75,2,1,100,5,1,0.47,10,1,1,315,0.47,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,65,10716481,Hackney,flexible,Private room,Apartment
10,Apartment,Private room,Private,strict,Real Bed,Hackney,33,100,2,1,89,8,1,0.48,10,1,1,498,0.48,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,33,8896743,Hackney,strict,Private room,Apartment
NA,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,90,33,2,1,95,4,1,0.15,0,3,1,818,0.15,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,90,4446757,Hackney,strict,Entire home/apt,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,41,100,2,1.5,NA,0,1,NA,10,3,1,NA,NA,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,41,16343161,Hackney,flexible,Private room,Apartment
NA,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,100,NA,4,1,NA,1,1,0.09,0,2,2,328,0.09,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,100,12142475,Hackney,flexible,Entire home/apt,Apartment
15,Apartment,Private room,Private,flexible,Real Bed,Hackney,45,100,2,1,NA,0,1,NA,0,1,1,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,45,3500913,Hackney,flexible,Private room,Apartment
NA,House,Private room,Private,flexible,Real Bed,Hackney,64,100,2,1,97,8,1,0.82,0,1,1,292,0.82,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,64,11239366,Hackney,flexible,Private room,House
15,Apartment,Private room,Private,strict,Real Bed,Hackney,50,NA,2,1,NA,0,1,NA,0,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,50,16890099,Hackney,strict,Private room,Apartment
25,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,280,100,4,1,90,4,2,0.48,20,2,1,250,0.48,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,280,12162410,Hackney,moderate,Entire home/apt,Apartment
30,Apartment,Private room,Private,strict,Real Bed,Hackney,68,NA,2,1,NA,0,2,NA,0,2,1,NA,NA,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,68,6091210,Hackney,strict,Private room,Apartment
NA,House,Private room,Private,moderate,Real Bed,Hackney,30,NA,2,3,80,3,1,0.13,0,3,1,691,0.13,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,30,5758642,Hackney,moderate,Private room,House
NA,House,Private room,Private,flexible,Real Bed,Hackney,35,NA,2,2,95,4,1,0.18,8,1,1,676,0.18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,35,5141497,Hackney,flexible,Private room,House
40,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,120,100,4,1,92,10,2,1.1,25,10,2,270,1.1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,120,12507887,Hackney,strict,Entire home/apt,Apartment
NA,House,Private room,Private,flexible,Real Bed,Hackney,100,100,2,1,NA,0,1,NA,0,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,15838561,Hackney,flexible,Private room,House
